SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2022266N12294,2022,80,,CS,IAN,2022-09-24 03:00:00,TS,14.7,-72.3, , , ,main,265,265,P______________, ,AL092022,14.7,-72.3, ,TS,35,1005,0,0,0,0,30, , , , , , , , ,1010,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270
2022266N12294,2022,80,,CS,IAN,2022-09-24 06:00:00,TS,14.7,-72.9,35,1005,hurdat_atl,main,285,285,O______________,hurdat_atl,AL092022,14.7,-72.9, ,TS,35,1005,0,0,0,0,30, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,13,265
2022266N12294,2022,80,,CS,IAN,2022-09-24 09:00:00,TS,14.6,-73.6, , , ,main,308,308,P______________, ,AL092022,14.6,-73.6, ,TS,38,1004,0,0,0,0,40, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,260
2022266N12294,2022,80,,CS,IAN,2022-09-24 12:00:00,TS,14.5,-74.4,40,1003,hurdat_atl,main,350,350,O______________,hurdat_atl,AL092022,14.5,-74.4, ,TS,40,1003,0,0,0,0,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,14,260
2022266N12294,2022,80,,CS,IAN,2022-09-24 15:00:00,TS,14.4,-75.1, , , ,main,371,371,P______________, ,AL092022,14.4,-75.1, ,TS,40,1003,0,0,0,0,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,265
2022266N12294,2022,80,,CS,IAN,2022-09-24 18:00:00,TS,14.4,-75.8,40,1003,hurdat_atl,main,393,365,O______________,hurdat_atl,AL092022,14.4,-75.8, ,TS,40,1003,0,0,0,0,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,14,275
2022266N12294,2022,80,,CS,IAN,2022-09-24 21:00:00,TS,14.5,-76.5, , , ,main,365,346,P______________, ,AL092022,14.5,-76.5, ,TS,40,1003,0,20,0,0,50, , , , , , , , ,1010,175,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,280
2022266N12294,2022,80,,CS,IAN,2022-09-25 00:00:00,TS,14.6,-77.2,40,1003,hurdat_atl,main,346,346,O______________,hurdat_atl,AL092022,14.6,-77.2, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1009,190,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,12,275
2022266N12294,2022,80,,CS,IAN,2022-09-25 03:00:00,TS,14.6,-77.8, , , ,main,352,352,P______________, ,AL092022,14.6,-77.8, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1009,185,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,270
2022266N12294,2022,80,,CS,IAN,2022-09-25 06:00:00,TS,14.6,-78.3,40,1003,hurdat_atl,main,366,366,O______________,hurdat_atl,AL092022,14.6,-78.3, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12, , , ,30,11,280
2022266N12294,2022,80,,CS,IAN,2022-09-25 09:00:00,TS,14.7,-78.9, , , ,main,380,366,P______________, ,AL092022,14.7,-78.9, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,30,11,290
2022266N12294,2022,80,,CS,IAN,2022-09-25 12:00:00,TS,15.0,-79.4,40,1003,hurdat_atl,main,371,352,O______________,hurdat_atl,AL092022,15.0,-79.4, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,30, , ,30,11,305
2022266N12294,2022,80,,CS,IAN,2022-09-25 15:00:00,TS,15.4,-79.8, , , ,main,346,323,P______________, ,AL092022,15.4,-79.8, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , ,38,11,320
2022266N12294,2022,80,,CS,IAN,2022-09-25 18:00:00,TS,15.8,-80.1,40,1003,hurdat_atl,main,323,308,O______________,hurdat_atl,AL092022,15.8,-80.1, ,TS,40,1003,0,40,0,0,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,30, , ,45,12,325
2022266N12294,2022,80,,CS,IAN,2022-09-25 21:00:00,TS,16.3,-80.5, , , ,main,308,301,P______________, ,AL092022,16.3,-80.5, ,TS,45,997,0,50,30,0,40, , , , , , , , ,1008,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , , ,13,320
2022266N12294,2022,80,,CS,IAN,2022-09-26 00:00:00,TS,16.8,-80.9,50,991,hurdat_atl,main,307,302,O______________,hurdat_atl,AL092022,16.8,-80.9, ,TS,50,991,0,60,60,0,30,30,0,0,0, , , , ,1007,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,30, , , ,12,320
2022266N12294,2022,80,,CS,IAN,2022-09-26 03:00:00,TS,17.2,-81.3, , , ,main,309,309,P______________, ,AL092022,17.2,-81.3, ,TS,58,988,0,65,65,15,50,30,15,0,10, , , , ,1007,135,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,38, , , ,12,320
2022266N12294,2022,80,,CS,IAN,2022-09-26 06:00:00,TS,17.7,-81.7,65,985,hurdat_atl,main,324,324,O______________,hurdat_atl,AL092022,17.7,-81.7, ,HU,65,985,1,70,70,30,70,30,30,0,20,15,0,0,0,1007,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,45,30,30,30,12,325
2022266N12294,2022,80,,CS,IAN,2022-09-26 09:00:00,TS,18.2,-82.1, , , ,main,352,304,P______________, ,AL092022,18.2,-82.1, ,HU,68,983,1,80,75,35,80,35,35,0,25,18,0,0,0,1008,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,53,30,30,45,12,325
2022266N12294,2022,80,,CS,IAN,2022-09-26 12:00:00,TS,18.7,-82.4,70,981,hurdat_atl,main,304,246,O______________,hurdat_atl,AL092022,18.7,-82.4, ,HU,70,981,1,90,80,40,90,40,40,0,30,20,0,0,0,1008,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,60,30,30,60,12,330
2022266N12294,2022,80,,CS,IAN,2022-09-26 15:00:00,TS,19.2,-82.7, , , ,main,246,191,P______________, ,AL092022,19.2,-82.7, ,HU,75,979,1,95,85,50,90,45,45,10,30,25,13,0,10,1008,150,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,45,30,68,12,330
2022266N12294,2022,80,,CS,IAN,2022-09-26 18:00:00,TS,19.7,-83.0,80,976,hurdat_atl,main,191,137,O______________,hurdat_atl,AL092022,19.7,-83.0, ,HU,80,976,1,100,90,60,90,50,50,20,30,30,25,0,20,1008,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,120,60,30,75,11,340
2022266N12294,2022,80,,CS,IAN,2022-09-26 21:00:00,TS,20.2,-83.2, , , ,main,140,84,P______________, ,AL092022,20.2,-83.2, ,HU,83,971,2,100,90,60,90,50,50,20,30,30,25,0,20,1007,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,90,45,83,11,345
2022266N12294,2022,80,,CS,IAN,2022-09-27 00:00:00,TS,20.8,-83.3,85,965,hurdat_atl,main,84,47,O______________,hurdat_atl,AL092022,20.8,-83.3, ,HU,85,965,2,100,90,60,90,50,50,20,30,30,25,0,20,1006,130,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,150,120,60,90,11,345
2022266N12294,2022,80,,CS,IAN,2022-09-27 03:00:00,TS,21.3,-83.5, , , ,main,56,42,P______________, ,AL092022,21.3,-83.5, ,HU,93,961,2,100,95,65,90,50,50,25,35,30,25,10,20,1007,165,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,120,68,105,10,345
2022266N12294,2022,80,,CS,IAN,2022-09-27 06:00:00,TS,21.8,-83.6,100,956,hurdat_atl,main,42,0,O______________,hurdat_atl,AL092022,21.8,-83.6, ,HU,100,956,3,100,100,70,90,50,50,30,40,30,25,20,20,1008,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,180,120,75,120,10,345
2022266N12294,2022,80,,CS,IAN,2022-09-27 08:30:00,TS,22.2,-83.7,110,947,hurdat_atl,main,0,0,V______________,hurdat_atl,AL092022,22.2,-83.7,L,HU,110,947,3,100,100,70,90,50,50,30,40,30,25,20,20,1008,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,167,133,81,107,10,350
2022266N12294,2022,80,,,IAN,2022-09-27 09:00:00,TS,22.3,-83.7, , , ,main,0,0,P______________, ,AL092022,22.3,-83.7, ,HU,109,949,3,103,103,74,94,51,51,33,43,30,25,20,20,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,135,83,105,7,10
2022266N12294,2022,80,,,IAN,2022-09-27 12:00:00,TS,22.6,-83.6,100,963,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092022,22.6,-83.6, ,HU,100,963,3,120,120,100,120,60,60,50,60,30,25,20,20,1009,270,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,150,150,90,90,8,15
2022266N12294,2022,80,,GM,IAN,2022-09-27 15:00:00,TS,23.0,-83.5, , , ,main,15,15,P______________, ,AL092022,23.0,-83.5, ,HU,103,957,3,120,120,100,120,60,60,50,60,33,30,20,20,1009,270,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,113,165,75,90,9,15
2022266N12294,2022,80,,GM,IAN,2022-09-27 18:00:00,TS,23.5,-83.3,105,951,hurdat_atl,main,67,67,O______________,hurdat_atl,AL092022,23.5,-83.3, ,HU,105,951,3,120,120,100,120,60,60,50,60,35,35,20,20,1009,270,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,75,180,60,90,10,15
